episode,step,price,e_long,e_short,trend,vol_bin,pos,policy_action,effective_action,block_reason,btc_before,btc_after,cash_before,cash_after,delta_btc,delta_cash,total_usd_before,total_usd_after
1,156,67720.07,-0.034819,0.006894,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,68447.40,68447.40
1,157,67892.09,-0.032308,0.008565,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,68608.74,68608.74
1,158,68367.18,-0.025520,0.014348,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,69054.33,69054.33
1,159,68693.50,-0.020881,0.017608,downtrend,low,LONG,SELL_SMALL,HOLD,ma_sell_guard,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,69360.38,69360.38
1,160,68452.70,-0.024252,0.011922,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,69134.53,69134.53
1,161,68221.20,-0.027317,0.006912,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,68917.41,68917.41
1,162,68006.99,-0.030108,0.002844,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,68716.51,68716.51
1,163,67784.62,-0.032952,-0.001304,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,68507.94,68507.94
1,164,68039.19,-0.029036,0.001840,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,68746.70,68746.70
1,165,68222.45,-0.026144,0.003700,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,68918.59,68918.59
1,166,68500.38,-0.021890,0.006559,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,69179.25,69179.25
1,167,67510.46,-0.035694,-0.008309,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,68250.81,68250.81
1,168,66798.45,-0.045424,-0.018347,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,67583.01,67583.01
1,169,67415.05,-0.036228,-0.009004,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,68161.32,68161.32
1,170,67035.09,-0.041206,-0.014008,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,67804.96,67804.96
1,171,67426.34,-0.035192,-0.007588,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,68171.92,68171.92
1,172,67011.98,-0.040672,-0.013019,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,67783.29,67783.29
1,173,67000.78,-0.040430,-0.012271,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,67772.78,67772.78
1,174,67309.85,-0.035611,-0.007140,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,68062.66,68062.66
1,175,67607.48,-0.030938,-0.002441,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,68341.80,68341.80
1,176,67547.95,-0.031386,-0.002899,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,68285.97,68285.97
1,177,67724.23,-0.028493,0.000122,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,68451.30,68451.30
1,178,66992.59,-0.038575,-0.010517,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,67765.10,67765.10
1,179,65906.53,-0.053632,-0.025524,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,66746.49,66746.49
1,180,65824.66,-0.054294,-0.025597,downtrend,low,LONG,BUY_SMALL,HOLD,downtrend_pause,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,66669.70,66669.70
1,181,65953.31,-0.051988,-0.022523,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,66790.36,66790.36
1,182,65402.71,-0.059387,-0.028906,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,66273.95,66273.95
1,183,65090.19,-0.063325,-0.031387,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,65980.84,65980.84
1,184,64866.85,-0.065949,-0.032560,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,65771.37,65771.37
1,185,64646.46,-0.068523,-0.033700,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,65564.67,65564.67
1,186,63463.10,-0.084930,-0.048696,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,64454.80,64454.80
1,187,64158.52,-0.074285,-0.036089,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,65107.03,65107.03
1,188,63152.69,-0.088117,-0.048289,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,64163.67,64163.67
1,189,63009.86,-0.089470,-0.047323,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,64029.70,64029.70
1,190,63549.48,-0.080986,-0.036158,downtrend,low,LONG,BUY_SMALL,HOLD,regime,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,64535.82,64535.82
1,191,63424.49,-0.082096,-0.035564,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,64418.59,64418.59
1,192,62780.68,-0.090712,-0.042917,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,63814.76,63814.76
1,193,63923.69,-0.073538,-0.023326,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,64886.79,64886.79
1,194,64770.21,-0.060803,-0.008963,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,65680.74,65680.74
1,195,64840.24,-0.059311,-0.006254,downtrend,low,LONG,BUY_MEDIUM,HOLD,downtrend_pause,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,65746.41,65746.41
1,196,64798.66,-0.059379,-0.005485,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,65707.42,65707.42
1,197,64539.88,-0.062582,-0.007895,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,65464.71,65464.71
1,198,63837.91,-0.072201,-0.016499,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,64806.33,64806.33
1,199,63909.18,-0.070597,-0.013058,downtrend,low,LONG,BUY_SMALL,HOLD,regime,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,64873.18,64873.18
1,200,62593.52,-0.089053,-0.030284,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,63639.22,63639.22
1,201,61860.50,-0.098972,-0.037999,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,62951.72,62951.72
1,202,63337.12,-0.076814,-0.012697,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,64336.64,64336.64
1,203,62270.93,-0.091585,-0.027020,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,63336.66,63336.66
1,204,62775.54,-0.083491,-0.017184,downtrend,low,LONG,BUY_SMALL,HOLD,downtrend_pause,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,63809.94,63809.94
1,205,61768.60,-0.097385,-0.030302,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,62865.53,62865.53
1,206,61661.62,-0.098122,-0.029607,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,62765.19,62765.19
1,207,61538.48,-0.099087,-0.029284,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,62649.70,62649.70
1,208,61766.39,-0.094891,-0.023699,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,62863.46,62863.46
1,209,63001.40,-0.075999,-0.003098,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,64021.77,64021.77
1,210,62744.38,-0.078907,-0.006694,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,63780.71,63780.71
1,211,63169.76,-0.071841,0.000692,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,64179.67,64179.67
1,212,62966.40,-0.073993,-0.002406,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,63988.94,63988.94
1,213,63345.98,-0.067611,0.003385,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,64344.96,64344.96
1,214,63918.62,-0.058438,0.012209,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,64882.03,64882.03
1,215,63578.96,-0.062758,0.006727,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,64563.47,64563.47
1,216,64254.09,-0.052129,0.016429,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,65196.67,65196.67
1,217,63652.12,-0.060260,0.007087,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,64632.08,64632.08
1,218,63100.80,-0.067587,-0.000536,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,64114.99,64114.99
1,219,64204.91,-0.050545,0.017379,downtrend,low,LONG,SELL_SMALL,HOLD,ma_sell_guard,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,65150.54,65150.54
1,220,65303.92,-0.033624,0.034449,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,66181.30,66181.30
1,221,65776.52,-0.025987,0.041085,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,66624.55,66624.55
1,222,67100.99,-0.005841,0.059768,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,67866.77,67866.77
1,223,67642.47,0.002681,0.065701,downtrend,low,LONG,HOLD,HOLD,none,0.93789848,0.93789848,4932.85,4932.85,0.00000000,0.00,68374.62,68374.62
1,224,67735.77,0.004531,0.063581,downtrend,low,LONG,SELL_MEDIUM,SELL_MEDIUM,none,0.93789848,0.70342386,4932.85,20773.88,-0.23447462,15841.03,68462.13,68420.84
1,225,67880.97,0.007149,0.061679,downtrend,low,PARTIAL,HOLD,HOLD,none,0.70342386,0.70342386,20773.88,20773.88,0.00000000,0.00,68522.97,68522.97
1,226,67695.23,0.004853,0.055776,downtrend,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,none,0.70342386,0.52756789,20773.88,32647.54,-0.17585596,11873.66,68392.32,68361.37
1,227,67785.19,0.006648,0.053404,downtrend,low,PARTIAL,HOLD,HOLD,none,0.52756789,0.52756789,32647.54,32647.54,0.00000000,0.00,68408.83,68408.83
1,228,67550.84,0.003655,0.046526,downtrend,low,PARTIAL,HOLD,HOLD,none,0.52756789,0.52756789,32647.54,32647.54,0.00000000,0.00,68285.19,68285.19
1,229,66858.16,-0.006073,0.032403,downtrend,low,PARTIAL,SELL_SMALL,HOLD,ma_sell_guard,0.52756789,0.52756789,32647.54,32647.54,0.00000000,0.00,67919.75,67919.75
1,230,66723.37,-0.007525,0.026977,downtrend,low,PARTIAL,HOLD,HOLD,none,0.52756789,0.52756789,32647.54,32647.54,0.00000000,0.00,67848.64,67848.64
1,231,67071.77,-0.001804,0.028689,downtrend,low,PARTIAL,HOLD,HOLD,none,0.52756789,0.52756789,32647.54,32647.54,0.00000000,0.00,68032.45,68032.45
1,232,67006.36,-0.002197,0.024256,downtrend,low,PARTIAL,HOLD,HOLD,none,0.52756789,0.52756789,32647.54,32647.54,0.00000000,0.00,67997.94,67997.94
1,233,67036.16,-0.001205,0.022085,downtrend,low,PARTIAL,HOLD,HOLD,none,0.52756789,0.52756789,32647.54,32647.54,0.00000000,0.00,68013.67,68013.67
1,234,67310.94,0.003430,0.023306,downtrend,low,PARTIAL,HOLD,HOLD,none,0.52756789,0.52756789,32647.54,32647.54,0.00000000,0.00,68158.63,68158.63
1,235,66869.58,-0.002572,0.014219,downtrend,low,PARTIAL,HOLD,HOLD,none,0.52756789,0.52756789,32647.54,32647.54,0.00000000,0.00,67925.78,67925.78
1,236,66988.55,-0.000273,0.013447,downtrend,low,PARTIAL,BUY_MEDIUM,HOLD,trend_rule,0.52756789,0.52756789,32647.54,32647.54,0.00000000,0.00,67988.54,67988.54
1,237,67054.73,0.001233,0.012083,downtrend,low,PARTIAL,HOLD,HOLD,none,0.52756789,0.52756789,32647.54,32647.54,0.00000000,0.00,68023.46,68023.46
1,238,67257.98,0.004766,0.013023,sideways,low,PARTIAL,BUY_MEDIUM,BUY_MEDIUM,none,0.52756789,0.64860430,32647.54,24485.65,0.12103640,-8161.88,68130.69,68109.47
1,239,66742.77,-0.002465,0.003271,sideways,low,PARTIAL,HOLD,HOLD,none,0.64860430,0.64860430,24485.65,24485.65,0.00000000,0.00,67775.30,67775.30
1,240,66892.95,0.000187,0.003869,sideways,low,PARTIAL,HOLD,HOLD,none,0.64860430,0.64860430,24485.65,24485.65,0.00000000,0.00,67872.71,67872.71
1,241,66492.66,-0.005410,-0.003907,sideways,low,PARTIAL,HOLD,HOLD,none,0.64860430,0.64860430,24485.65,24485.65,0.00000000,0.00,67613.08,67613.08
1,242,66746.34,-0.001213,-0.002377,sideways,low,PARTIAL,HOLD,HOLD,none,0.64860430,0.64860430,24485.65,24485.65,0.00000000,0.00,67777.62,67777.62
1,243,65730.97,-0.015939,-0.018486,sideways,low,PARTIAL,BUY_SMALL,BUY_SMALL,none,0.64860430,0.68575876,24485.65,22037.09,0.03715447,-2448.57,67119.04,67112.68
1,244,65190.24,-0.023640,-0.026492,sideways,low,PARTIAL,HOLD,HOLD,none,0.68575876,0.68575876,22037.09,22037.09,0.00000000,0.00,66741.87,66741.87
1,245,65459.72,-0.019276,-0.022275,sideways,low,PARTIAL,HOLD,HOLD,none,0.68575876,0.68575876,22037.09,22037.09,0.00000000,0.00,66926.66,66926.66
1,246,65432.13,-0.019230,-0.021671,sideways,low,PARTIAL,BUY_MEDIUM,BUY_MEDIUM,none,0.68575876,0.76973811,22037.09,16527.82,0.08397935,-5509.27,66907.75,66893.42
1,247,65700.16,-0.014754,-0.016473,sideways,low,LONG,BUY_SMALL,BUY_SMALL,none,0.76973811,0.79482914,16527.82,14875.03,0.02509103,-1652.78,67099.73,67095.43
1,248,65408.00,-0.018603,-0.019423,sideways,low,LONG,BUY_MEDIUM,BUY_MEDIUM,none,0.79482914,0.85153612,14875.03,11156.28,0.05670698,-3718.76,66863.22,66853.55
1,249,65471.57,-0.017127,-0.016990,sideways,low,LONG,HOLD,HOLD,none,0.85153612,0.85153612,11156.28,11156.28,0.00000000,0.00,66907.69,66907.69
1,250,65766.09,-0.012162,-0.011375,sideways,low,LONG,HOLD,HOLD,none,0.85153612,0.85153612,11156.28,11156.28,0.00000000,0.00,67158.47,67158.47
1,251,65344.18,-0.017950,-0.016213,sideways,low,LONG,SELL_SMALL,SELL_SMALL,none,0.85153612,0.76638251,11156.28,16706.10,-0.08515361,5549.83,66799.21,66784.74
1,252,65679.44,-0.012629,-0.010004,sideways,low,LONG,HOLD,HOLD,none,0.76638251,0.76638251,16706.10,16706.10,0.00000000,0.00,67041.67,67041.67
1,253,65962.09,-0.008198,-0.005183,sideways,low,LONG,HOLD,HOLD,none,0.76638251,0.76638251,16706.10,16706.10,0.00000000,0.00,67258.30,67258.30
1,254,66216.37,-0.004273,-0.001030,sideways,low,LONG,HOLD,HOLD,none,0.76638251,0.76638251,16706.10,16706.10,0.00000000,0.00,67453.17,67453.17
1,255,66395.64,-0.001477,0.002100,sideways,low,LONG,HOLD,HOLD,none,0.76638251,0.76638251,16706.10,16706.10,0.00000000,0.00,67590.56,67590.56
1,256,66380.45,-0.001524,0.002266,sideways,low,LONG,HOLD,HOLD,none,0.76638251,0.76638251,16706.10,16706.10,0.00000000,0.00,67578.92,67578.92
1,257,66176.45,-0.004383,-0.000274,sideways,low,LONG,HOLD,HOLD,none,0.76638251,0.76638251,16706.10,16706.10,0.00000000,0.00,67422.57,67422.57
1,258,65859.63,-0.009028,-0.004150,sideways,low,LONG,HOLD,HOLD,none,0.76638251,0.76638251,16706.10,16706.10,0.00000000,0.00,67179.77,67179.77
1,259,65461.74,-0.014819,-0.009288,sideways,low,LONG,HOLD,HOLD,none,0.76638251,0.76638251,16706.10,16706.10,0.00000000,0.00,66874.83,66874.83
1,260,64689.15,-0.026214,-0.019559,sideways,low,LONG,HOLD,HOLD,none,0.76638251,0.76638251,16706.10,16706.10,0.00000000,0.00,66282.73,66282.73
1,261,64317.11,-0.031513,-0.023509,sideways,low,LONG,BUY_SMALL,BUY_SMALL,none,0.76638251,0.79228956,16706.10,15035.49,0.02590705,-1670.61,65997.61,65993.27
1,262,64274.52,-0.031841,-0.022311,sideways,low,LONG,BUY_SMALL,BUY_SMALL,none,0.79228956,0.81562135,15035.49,13531.94,0.02333180,-1503.55,65959.52,65955.61
1,263,62892.80,-0.052193,-0.040988,downtrend,low,LONG,BUY_SMALL,HOLD,downtrend_pause,0.81562135,0.81562135,13531.94,13531.94,0.00000000,0.00,64828.65,64828.65
1,264,62685.68,-0.054824,-0.041585,downtrend,low,LONG,BUY_SMALL,HOLD,regime,0.81562135,0.81562135,13531.94,13531.94,0.00000000,0.00,64659.72,64659.72
1,265,63863.29,-0.036695,-0.021942,downtrend,low,LONG,BUY_SMALL,BUY_SMALL,none,0.81562135,0.83675518,13531.94,12178.75,0.02113383,-1353.19,65620.21,65616.69
1,266,63368.57,-0.043765,-0.027422,downtrend,low,LONG,BUY_SMALL,BUY_SMALL,none,0.83675518,0.85592412,12178.75,10960.87,0.01916894,-1217.87,65202.73,65199.56
1,267,63578.57,-0.040195,-0.022854,downtrend,low,LONG,BUY_SMALL,BUY_SMALL,none,0.85592412,0.87311918,10960.87,9864.79,0.01719506,-1096.09,65379.31,65376.46
1,268,63736.80,-0.037242,-0.019509,downtrend,low,LONG,BUY_SMALL,BUY_SMALL,none,0.87311918,0.88855632,9864.79,8878.31,0.01543714,-986.48,65514.61,65512.05
1,269,64096.32,-0.031413,-0.013116,downtrend,low,LONG,HOLD,HOLD,none,0.88855632,0.88855632,8878.31,8878.31,0.00000000,0.00,65831.49,65831.49
1,270,63481.04,-0.040334,-0.021365,downtrend,low,LONG,BUY_SMALL,BUY_SMALL,none,0.88855632,0.90250572,8878.31,7990.48,0.01394940,-887.83,65284.79,65282.48
1,271,62899.18,-0.048672,-0.028587,downtrend,low,LONG,BUY_MEDIUM,BUY_MEDIUM,cooldown,0.90250572,0.91517632,7990.48,7191.43,0.01267060,-799.05,64757.34,64755.26
1,272,63007.59,-0.046508,-0.025407,downtrend,low,LONG,BUY_SMALL,BUY_SMALL,none,0.91517632,0.92656023,7191.43,6472.29,0.01138392,-719.14,64854.48,64852.61
1,273,63582.34,-0.037295,-0.015318,downtrend,low,LONG,BUY_SMALL,BUY_SMALL,none,0.92656023,0.93671314,6472.29,5825.06,0.01015291,-647.23,65385.16,65383.47
1,274,63606.79,-0.036394,-0.013565,downtrend,low,LONG,BUY_SMALL,BUY_SMALL,none,0.93671314,0.94584725,5825.06,5242.55,0.00913411,-582.51,65406.37,65404.85
1,275,64117.87,-0.028202,-0.004851,downtrend,low,LONG,HOLD,HOLD,none,0.94584725,0.94584725,5242.55,5242.55,0.00000000,0.00,65888.26,65888.26
1,276,63871.79,-0.031470,-0.007510,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.94584725,0.94584725,5242.55,5242.55,0.00000000,0.00,65655.51,65655.51
1,277,63574.03,-0.035490,-0.010607,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.94584725,0.94584725,5242.55,5242.55,0.00000000,0.00,65373.87,65373.87
1,278,63886.07,-0.030307,-0.004246,downtrend,low,LONG,BUY_MEDIUM,BUY_MEDIUM,cooldown,0.94584725,0.95403201,5242.55,4718.30,0.00818476,-524.26,65669.02,65667.66
1,279,64077.15,-0.026971,0.000238,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,65849.95,65849.95
1,280,64170.42,-0.025113,0.003136,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,65938.93,65938.93
1,281,64573.05,-0.018570,0.010486,downtrend,low,LONG,HOLD,HOLD,none,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66323.06,66323.06
1,282,64482.71,-0.019545,0.009979,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66236.87,66236.87
1,283,64480.98,-0.019172,0.010599,downtrend,low,LONG,SELL_SMALL,HOLD,ma_sell_guard,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66235.22,66235.22
1,284,64345.57,-0.020873,0.008703,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66106.03,66106.03
1,285,64623.18,-0.016318,0.012852,downtrend,low,LONG,SELL_SMALL,HOLD,ma_sell_guard,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66370.88,66370.88
1,286,64770.26,-0.013796,0.014829,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66511.20,66511.20
1,287,64619.21,-0.015819,0.011322,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66367.09,66367.09
1,288,65300.61,-0.005187,0.020247,downtrend,low,LONG,HOLD,HOLD,none,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,67017.17,67017.17
1,289,65096.61,-0.008000,0.016243,downtrend,low,LONG,BUY_SMALL,HOLD,trend_rule,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66822.54,66822.54
1,290,65692.54,0.001305,0.023999,downtrend,low,LONG,HOLD,HOLD,none,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,67391.08,67391.08
1,291,65647.68,0.000771,0.021926,downtrend,low,LONG,HOLD,HOLD,none,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,67348.28,67348.28
1,292,65398.80,-0.002886,0.016956,downtrend,low,LONG,BUY_SMALL,HOLD,trend_rule,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,67110.85,67110.85
1,293,64921.61,-0.009984,0.008996,downtrend,low,LONG,HOLD,HOLD,none,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66655.59,66655.59
1,294,65034.44,-0.008072,0.009734,downtrend,low,LONG,BUY_SMALL,HOLD,trend_rule,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66763.23,66763.23
1,295,64965.35,-0.009007,0.007314,downtrend,low,LONG,BUY_SMALL,HOLD,trend_rule,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66697.32,66697.32
1,296,64786.11,-0.011601,0.003382,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66526.32,66526.32
1,297,64100.11,-0.021959,-0.007574,downtrend,low,LONG,HOLD,HOLD,none,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,65871.85,65871.85
1,298,64580.32,-0.014564,-0.000766,downtrend,low,LONG,HOLD,HOLD,none,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66329.99,66329.99
1,299,64528.13,-0.015221,-0.001838,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66280.20,66280.20
1,300,64262.43,-0.019092,-0.006198,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66026.71,66026.71
1,301,64027.61,-0.022459,-0.010119,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,65802.69,65802.69
1,302,64236.99,-0.019075,-0.007106,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66002.44,66002.44
1,303,64337.78,-0.017372,-0.005715,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66098.60,66098.60
1,304,64263.76,-0.018431,-0.006919,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66027.98,66027.98
1,305,64520.82,-0.014402,-0.002913,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66273.23,66273.23
1,306,65246.18,-0.003205,0.007801,downtrend,low,LONG,SELL_MEDIUM,HOLD,ma_sell_guard,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66965.24,66965.24
1,307,64896.46,-0.008415,0.002131,downtrend,low,LONG,HOLD,HOLD,none,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66631.60,66631.60
1,308,65133.84,-0.004615,0.005287,sideways,low,LONG,HOLD,HOLD,none,0.95403201,0.95403201,4718.30,4718.30,0.00000000,0.00,66858.06,66858.06
