sequence;count;avg_score
Ng4 h4 Nxf2 h5 Nh3 h6 Nxg1 Rh3 Nxe2 a4;1;5.0
h4 Nxf2 h5 Nh3 h6 Nxg1 Rh3 Nxe2 a4 Nxc1;1;5.0
Nxf2 h5 Nh3 h6 Nxg1 Rh3 Nxe2 a4 Nxc1 b3;1;5.0
h5 Nh3 h6 Nxg1 Rh3 Nxe2 a4 Nxc1 b3 Nxb3;1;5.0
Nh3 h6 Nxg1 Rh3 Nxe2 a4 Nxc1 b3 Nxb3 Nc3;1;5.0
h6 Nxg1 Rh3 Nxe2 a4 Nxc1 b3 Nxb3 Nc3 Nxa1;1;5.0
Nxg1 Rh3 Nxe2 a4 Nxc1 b3 Nxb3 Nc3 Nxa1 Ke2;1;5.0
Rh3 Nxe2 a4 Nxc1 b3 Nxb3 Nc3 Nxa1 Ke2 Nxc2;1;5.0
Nxe2 a4 Nxc1 b3 Nxb3 Nc3 Nxa1 Ke2 Nxc2 Kd3;1;5.0
a4 Nxc1 b3 Nxb3 Nc3 Nxa1 Ke2 Nxc2 Kd3 Ne1+;1;5.0
Nxc1 b3 Nxb3 Nc3 Nxa1 Ke2 Nxc2 Kd3 Ne1+ Ke2;1;5.0
b3 Nxb3 Nc3 Nxa1 Ke2 Nxc2 Kd3 Ne1+ Ke2 Nxg2;1;5.0
Nxb3 Nc3 Nxa1 Ke2 Nxc2 Kd3 Ne1+ Ke2 Nxg2 Qd3;1;5.0
Nc3 Nxa1 Ke2 Nxc2 Kd3 Ne1+ Ke2 Nxg2 Qd3 Ne3;1;5.0
Nxa1 Ke2 Nxc2 Kd3 Ne1+ Ke2 Nxg2 Qd3 Ne3 Qd2;1;5.0
Ke2 Nxc2 Kd3 Ne1+ Ke2 Nxg2 Qd3 Ne3 Qd2 Nxd5;1;5.0
Nxc2 Kd3 Ne1+ Ke2 Nxg2 Qd3 Ne3 Qd2 Nxd5 Rf3;1;5.0
Kd3 Ne1+ Ke2 Nxg2 Qd3 Ne3 Qd2 Nxd5 Rf3 Nxc3+;1;5.0
Ne1+ Ke2 Nxg2 Qd3 Ne3 Qd2 Nxd5 Rf3 Nxc3+ Rxc3;1;5.0
Ke2 Nxg2 Qd3 Ne3 Qd2 Nxd5 Rf3 Nxc3+ Rxc3 gxh6;1;5.0
Nxg2 Qd3 Ne3 Qd2 Nxd5 Rf3 Nxc3+ Rxc3 gxh6 Qc2;1;5.0
Qd3 Ne3 Qd2 Nxd5 Rf3 Nxc3+ Rxc3 gxh6 Qc2 Rg8;1;5.0
Ne3 Qd2 Nxd5 Rf3 Nxc3+ Rxc3 gxh6 Qc2 Rg8 Rc5;1;5.0
Qd2 Nxd5 Rf3 Nxc3+ Rxc3 gxh6 Qc2 Rg8 Rc5 Rg1;1;5.0
Nxd5 Rf3 Nxc3+ Rxc3 gxh6 Qc2 Rg8 Rc5 Rg1 a5;1;5.0
Rf3 Nxc3+ Rxc3 gxh6 Qc2 Rg8 Rc5 Rg1 a5 Rxf1;1;5.0
Nxc3+ Rxc3 gxh6 Qc2 Rg8 Rc5 Rg1 a5 Rxf1 Kxf1;1;5.0
Rxc3 gxh6 Qc2 Rg8 Rc5 Rg1 a5 Rxf1 Kxf1 Nc6;1;5.0
gxh6 Qc2 Rg8 Rc5 Rg1 a5 Rxf1 Kxf1 Nc6 Kg2;1;5.0
Qc2 Rg8 Rc5 Rg1 a5 Rxf1 Kxf1 Nc6 Kg2 Nxa5;1;5.0
Rg8 Rc5 Rg1 a5 Rxf1 Kxf1 Nc6 Kg2 Nxa5 Kf2;1;5.0
Rc5 Rg1 a5 Rxf1 Kxf1 Nc6 Kg2 Nxa5 Kf2 Nc4;1;5.0
Rg1 a5 Rxf1 Kxf1 Nc6 Kg2 Nxa5 Kf2 Nc4 Qf5;1;5.0
a5 Rxf1 Kxf1 Nc6 Kg2 Nxa5 Kf2 Nc4 Qf5 Nd6;1;5.0
Rxf1 Kxf1 Nc6 Kg2 Nxa5 Kf2 Nc4 Qf5 Nd6 Qh5;1;5.0
Kxf1 Nc6 Kg2 Nxa5 Kf2 Nc4 Qf5 Nd6 Qh5 Bg7;1;5.0
Nc6 Kg2 Nxa5 Kf2 Nc4 Qf5 Nd6 Qh5 Bg7 Re5;1;5.0
Kg2 Nxa5 Kf2 Nc4 Qf5 Nd6 Qh5 Bg7 Re5 Bxe5;1;5.0
Nxa5 Kf2 Nc4 Qf5 Nd6 Qh5 Bg7 Re5 Bxe5 Qxf7+;1;5.0
Kf2 Nc4 Qf5 Nd6 Qh5 Bg7 Re5 Bxe5 Qxf7+ Kxf7;1;5.0
Nc4 Qf5 Nd6 Qh5 Bg7 Re5 Bxe5 Qxf7+ Kxf7 Kf3;1;5.0
Qf5 Nd6 Qh5 Bg7 Re5 Bxe5 Qxf7+ Kxf7 Kf3 Nf5;1;5.0
Nd6 Qh5 Bg7 Re5 Bxe5 Qxf7+ Kxf7 Kf3 Nf5 Ke4;1;5.0
Qh5 Bg7 Re5 Bxe5 Qxf7+ Kxf7 Kf3 Nf5 Ke4 Ne3;1;5.0
Bg7 Re5 Bxe5 Qxf7+ Kxf7 Kf3 Nf5 Ke4 Ne3 Kxe5;1;5.0
Re5 Bxe5 Qxf7+ Kxf7 Kf3 Nf5 Ke4 Ne3 Kxe5 Ng4+;1;5.0
Bxe5 Qxf7+ Kxf7 Kf3 Nf5 Ke4 Ne3 Kxe5 Ng4+ Kf5;1;5.0
Qxf7+ Kxf7 Kf3 Nf5 Ke4 Ne3 Kxe5 Ng4+ Kf5 e6+;1;5.0
Kxf7 Kf3 Nf5 Ke4 Ne3 Kxe5 Ng4+ Kf5 e6+ Kxg4;1;5.0
Kf3 Nf5 Ke4 Ne3 Kxe5 Ng4+ Kf5 e6+ Kxg4 Qg5+;1;5.0
Nf5 Ke4 Ne3 Kxe5 Ng4+ Kf5 e6+ Kxg4 Qg5+ Kf3;1;5.0
Ke4 Ne3 Kxe5 Ng4+ Kf5 e6+ Kxg4 Qg5+ Kf3 h5;1;5.0
Ne3 Kxe5 Ng4+ Kf5 e6+ Kxg4 Qg5+ Kf3 h5 Ke4;1;5.0
Kxe5 Ng4+ Kf5 e6+ Kxg4 Qg5+ Kf3 h5 Ke4 h4;1;5.0
Ng4+ Kf5 e6+ Kxg4 Qg5+ Kf3 h5 Ke4 h4 Kd4;1;5.0
Kf5 e6+ Kxg4 Qg5+ Kf3 h5 Ke4 h4 Kd4 h3;1;5.0
e6+ Kxg4 Qg5+ Kf3 h5 Ke4 h4 Kd4 h3 Ke4;1;5.0
Kxg4 Qg5+ Kf3 h5 Ke4 h4 Kd4 h3 Ke4 h2;1;5.0
Qg5+ Kf3 h5 Ke4 h4 Kd4 h3 Ke4 h2 Kd4;1;5.0
Kf3 h5 Ke4 h4 Kd4 h3 Ke4 h2 Kd4 h1=Q;1;5.0
h5 Ke4 h4 Kd4 h3 Ke4 h2 Kd4 h1=Q Kc4;1;5.0
Ke4 h4 Kd4 h3 Ke4 h2 Kd4 h1=Q Kc4 Qhc1+;1;5.0
h4 Kd4 h3 Ke4 h2 Kd4 h1=Q Kc4 Qhc1+ Kd4;1;5.0
Kd4 h3 Ke4 h2 Kd4 h1=Q Kc4 Qhc1+ Kd4 a6;1;5.0
h3 Ke4 h2 Kd4 h1=Q Kc4 Qhc1+ Kd4 a6 Ke4;1;5.0
Ke4 h2 Kd4 h1=Q Kc4 Qhc1+ Kd4 a6 Ke4 a5;1;5.0
h2 Kd4 h1=Q Kc4 Qhc1+ Kd4 a6 Ke4 a5 Kd4;1;5.0
Kd4 h1=Q Kc4 Qhc1+ Kd4 a6 Ke4 a5 Kd4 a4;1;5.0
h1=Q Kc4 Qhc1+ Kd4 a6 Ke4 a5 Kd4 a4 Ke4;1;5.0
Kc4 Qhc1+ Kd4 a6 Ke4 a5 Kd4 a4 Ke4 a3;1;5.0
Qhc1+ Kd4 a6 Ke4 a5 Kd4 a4 Ke4 a3 Kd4;1;5.0
Kd4 a6 Ke4 a5 Kd4 a4 Ke4 a3 Kd4 a2;1;5.0
a6 Ke4 a5 Kd4 a4 Ke4 a3 Kd4 a2 Ke4;1;5.0
Ke4 a5 Kd4 a4 Ke4 a3 Kd4 a2 Ke4 a1=Q;1;5.0
a5 Kd4 a4 Ke4 a3 Kd4 a2 Ke4 a1=Q Kf3;1;5.0
Kd4 a4 Ke4 a3 Kd4 a2 Ke4 a1=Q Kf3 Qa4;1;5.0
a4 Ke4 a3 Kd4 a2 Ke4 a1=Q Kf3 Qa4 Kf2;1;5.0
Ke4 a3 Kd4 a2 Ke4 a1=Q Kf3 Qa4 Kf2 b6;1;5.0
a3 Kd4 a2 Ke4 a1=Q Kf3 Qa4 Kf2 b6 Kf3;1;5.0
Kd4 a2 Ke4 a1=Q Kf3 Qa4 Kf2 b6 Kf3 b5;1;5.0
a2 Ke4 a1=Q Kf3 Qa4 Kf2 b6 Kf3 b5 Kf2;1;5.0
Ke4 a1=Q Kf3 Qa4 Kf2 b6 Kf3 b5 Kf2 b4;1;5.0
a1=Q Kf3 Qa4 Kf2 b6 Kf3 b5 Kf2 b4 Kf3;1;5.0
Kf3 Qa4 Kf2 b6 Kf3 b5 Kf2 b4 Kf3 b3;1;5.0
Qa4 Kf2 b6 Kf3 b5 Kf2 b4 Kf3 b3 Kf2;1;5.0
Kf2 b6 Kf3 b5 Kf2 b4 Kf3 b3 Kf2 b2;1;5.0
b6 Kf3 b5 Kf2 b4 Kf3 b3 Kf2 b2 Kf3;1;5.0
Kf3 b5 Kf2 b4 Kf3 b3 Kf2 b2 Kf3 b1=Q;1;5.0
b5 Kf2 b4 Kf3 b3 Kf2 b2 Kf3 b1=Q Kf2;1;5.0
Kf2 b4 Kf3 b3 Kf2 b2 Kf3 b1=Q Kf2 Qbb3;1;5.0
b4 Kf3 b3 Kf2 b2 Kf3 b1=Q Kf2 Qbb3 Ke2;1;5.0
Kf3 b3 Kf2 b2 Kf3 b1=Q Kf2 Qbb3 Ke2 c6;1;5.0
b3 Kf2 b2 Kf3 b1=Q Kf2 Qbb3 Ke2 c6 Kf2;1;5.0
Kf2 b2 Kf3 b1=Q Kf2 Qbb3 Ke2 c6 Kf2 c5;1;5.0
b2 Kf3 b1=Q Kf2 Qbb3 Ke2 c6 Kf2 c5 Ke2;1;5.0
Kf3 b1=Q Kf2 Qbb3 Ke2 c6 Kf2 c5 Ke2 c4;1;5.0
b1=Q Kf2 Qbb3 Ke2 c6 Kf2 c5 Ke2 c4 Kf2;1;5.0
Kf2 Qbb3 Ke2 c6 Kf2 c5 Ke2 c4 Kf2 c3;1;5.0
Qbb3 Ke2 c6 Kf2 c5 Ke2 c4 Kf2 c3 Kf3;1;5.0
Ke2 c6 Kf2 c5 Ke2 c4 Kf2 c3 Kf3 c2+;1;5.0
c6 Kf2 c5 Ke2 c4 Kf2 c3 Kf3 c2+ Kf2;1;5.0
Kf2 c5 Ke2 c4 Kf2 c3 Kf3 c2+ Kf2 Qd1;1;5.0
d4 Nf6 d5 Ng4 h4 Nh2 g3 Nxf1 h5 Nd2;1;5.0
Nf6 d5 Ng4 h4 Nh2 g3 Nxf1 h5 Nd2 Nc3;1;5.0
d5 Ng4 h4 Nh2 g3 Nxf1 h5 Nd2 Nc3 Nb1;1;5.0
Ng4 h4 Nh2 g3 Nxf1 h5 Nd2 Nc3 Nb1 Rxb1;1;5.0
h4 Nh2 g3 Nxf1 h5 Nd2 Nc3 Nb1 Rxb1 Nc6;1;5.0
Nh2 g3 Nxf1 h5 Nd2 Nc3 Nb1 Rxb1 Nc6 e4;1;5.0
g3 Nxf1 h5 Nd2 Nc3 Nb1 Rxb1 Nc6 e4 Nd4;1;5.0
Nxf1 h5 Nd2 Nc3 Nb1 Rxb1 Nc6 e4 Nd4 a4;1;5.0
h5 Nd2 Nc3 Nb1 Rxb1 Nc6 e4 Nd4 a4 Ne2;1;5.0
Nd2 Nc3 Nb1 Rxb1 Nc6 e4 Nd4 a4 Ne2 h6;1;5.0
Nc3 Nb1 Rxb1 Nc6 e4 Nd4 a4 Ne2 h6 Nxg1;1;5.0
Nb1 Rxb1 Nc6 e4 Nd4 a4 Ne2 h6 Nxg1 Rh5;1;5.0
Rxb1 Nc6 e4 Nd4 a4 Ne2 h6 Nxg1 Rh5 Nh3;1;5.0
Nc6 e4 Nd4 a4 Ne2 h6 Nxg1 Rh5 Nh3 e5;1;5.0
e4 Nd4 a4 Ne2 h6 Nxg1 Rh5 Nh3 e5 Nxf2;1;5.0
Nd4 a4 Ne2 h6 Nxg1 Rh5 Nh3 e5 Nxf2 g4;1;5.0
a4 Ne2 h6 Nxg1 Rh5 Nh3 e5 Nxf2 g4 Nxd1;1;5.0
Ne2 h6 Nxg1 Rh5 Nh3 e5 Nxf2 g4 Nxd1 Kd2;1;5.0
h6 Nxg1 Rh5 Nh3 e5 Nxf2 g4 Nxd1 Kd2 Nxc3;1;5.0
Nxg1 Rh5 Nh3 e5 Nxf2 g4 Nxd1 Kd2 Nxc3 b3;1;5.0
Rh5 Nh3 e5 Nxf2 g4 Nxd1 Kd2 Nxc3 b3 Nxb1+;1;5.0
Nh3 e5 Nxf2 g4 Nxd1 Kd2 Nxc3 b3 Nxb1+ Kd3;1;5.0
e5 Nxf2 g4 Nxd1 Kd2 Nxc3 b3 Nxb1+ Kd3 b6;1;5.0
Nxf2 g4 Nxd1 Kd2 Nxc3 b3 Nxb1+ Kd3 b6 Be3;1;5.0
g4 Nxd1 Kd2 Nxc3 b3 Nxb1+ Kd3 b6 Be3 Na3;1;5.0
Nxd1 Kd2 Nxc3 b3 Nxb1+ Kd3 b6 Be3 Na3 e6;1;5.0
Kd2 Nxc3 b3 Nxb1+ Kd3 b6 Be3 Na3 e6 Nc4;1;5.0
Nxc3 b3 Nxb1+ Kd3 b6 Be3 Na3 e6 Nc4 Rg5;1;5.0
b3 Nxb1+ Kd3 b6 Be3 Na3 e6 Nc4 Rg5 Ne5+;1;5.0
Nxb1+ Kd3 b6 Be3 Na3 e6 Nc4 Rg5 Ne5+ Kd4;1;5.0
Kd3 b6 Be3 Na3 e6 Nc4 Rg5 Ne5+ Kd4 f5;1;5.0
b6 Be3 Na3 e6 Nc4 Rg5 Ne5+ Kd4 f5 c4;1;5.0
Be3 Na3 e6 Nc4 Rg5 Ne5+ Kd4 f5 c4 g6;1;5.0
Na3 e6 Nc4 Rg5 Ne5+ Kd4 f5 c4 g6 c5;1;5.0
e6 Nc4 Rg5 Ne5+ Kd4 f5 c4 g6 c5 Rg8;1;5.0
Nc4 Rg5 Ne5+ Kd4 f5 c4 g6 c5 Rg8 c6;1;5.0
Rg5 Ne5+ Kd4 f5 c4 g6 c5 Rg8 c6 Rg7;1;5.0
Ne5+ Kd4 f5 c4 g6 c5 Rg8 c6 Rg7 hxg7;1;5.0
Kd4 f5 c4 g6 c5 Rg8 c6 Rg7 hxg7 dxc6;1;5.0
f5 c4 g6 c5 Rg8 c6 Rg7 hxg7 dxc6 gxf8=Q+;1;5.0
c4 g6 c5 Rg8 c6 Rg7 hxg7 dxc6 gxf8=Q+ Kxf8;1;5.0
g6 c5 Rg8 c6 Rg7 hxg7 dxc6 gxf8=Q+ Kxf8 Kxe5;1;5.0
c5 Rg8 c6 Rg7 hxg7 dxc6 gxf8=Q+ Kxf8 Kxe5 Bxe6;1;5.0
Rg8 c6 Rg7 hxg7 dxc6 gxf8=Q+ Kxf8 Kxe5 Bxe6 Bf4;1;5.0
c6 Rg7 hxg7 dxc6 gxf8=Q+ Kxf8 Kxe5 Bxe6 Bf4 Bxd5;1;5.0
Rg7 hxg7 dxc6 gxf8=Q+ Kxf8 Kxe5 Bxe6 Bf4 Bxd5 Rxf5+;1;5.0
hxg7 dxc6 gxf8=Q+ Kxf8 Kxe5 Bxe6 Bf4 Bxd5 Rxf5+ Ke8;1;5.0
dxc6 gxf8=Q+ Kxf8 Kxe5 Bxe6 Bf4 Bxd5 Rxf5+ Ke8 Rf8+;1;5.0
gxf8=Q+ Kxf8 Kxe5 Bxe6 Bf4 Bxd5 Rxf5+ Ke8 Rf8+ Kxf8;1;5.0
Kxf8 Kxe5 Bxe6 Bf4 Bxd5 Rxf5+ Ke8 Rf8+ Kxf8 Bh6+;1;5.0
Kxe5 Bxe6 Bf4 Bxd5 Rxf5+ Ke8 Rf8+ Kxf8 Bh6+ Kf7;1;5.0
Bxe6 Bf4 Bxd5 Rxf5+ Ke8 Rf8+ Kxf8 Bh6+ Kf7 g5;1;5.0
Bf4 Bxd5 Rxf5+ Ke8 Rf8+ Kxf8 Bh6+ Kf7 g5 Qd6+;1;5.0
Bxd5 Rxf5+ Ke8 Rf8+ Kxf8 Bh6+ Kf7 g5 Qd6+ Kd4;1;5.0
Rxf5+ Ke8 Rf8+ Kxf8 Bh6+ Kf7 g5 Qd6+ Kd4 Qg3;1;5.0
Ke8 Rf8+ Kxf8 Bh6+ Kf7 g5 Qd6+ Kd4 Qg3 a5;1;5.0
Rf8+ Kxf8 Bh6+ Kf7 g5 Qd6+ Kd4 Qg3 a5 Qxb3;1;5.0
Kxf8 Bh6+ Kf7 g5 Qd6+ Kd4 Qg3 a5 Qxb3 a6;1;5.0
Bh6+ Kf7 g5 Qd6+ Kd4 Qg3 a5 Qxb3 a6 Qa3;1;5.0
Kf7 g5 Qd6+ Kd4 Qg3 a5 Qxb3 a6 Qa3 Ke5;1;5.0
g5 Qd6+ Kd4 Qg3 a5 Qxb3 a6 Qa3 Ke5 Qxa6;1;5.0
Qd6+ Kd4 Qg3 a5 Qxb3 a6 Qa3 Ke5 Qxa6 Kd4;1;5.0
Kd4 Qg3 a5 Qxb3 a6 Qa3 Ke5 Qxa6 Kd4 Qa3;1;5.0
Qg3 a5 Qxb3 a6 Qa3 Ke5 Qxa6 Kd4 Qa3 Ke5;1;5.0
a5 Qxb3 a6 Qa3 Ke5 Qxa6 Kd4 Qa3 Ke5 Qh3;1;5.0
Qxb3 a6 Qa3 Ke5 Qxa6 Kd4 Qa3 Ke5 Qh3 Kd4;1;5.0
a6 Qa3 Ke5 Qxa6 Kd4 Qa3 Ke5 Qh3 Kd4 Qxh6;1;5.0
Qa3 Ke5 Qxa6 Kd4 Qa3 Ke5 Qh3 Kd4 Qxh6 gxh6;1;5.0
Ke5 Qxa6 Kd4 Qa3 Ke5 Qh3 Kd4 Qxh6 gxh6 Rd8;1;5.0
Qxa6 Kd4 Qa3 Ke5 Qh3 Kd4 Qxh6 gxh6 Rd8 Ke5;1;5.0
Kd4 Qa3 Ke5 Qh3 Kd4 Qxh6 gxh6 Rd8 Ke5 Rd6;1;5.0
Qa3 Ke5 Qh3 Kd4 Qxh6 gxh6 Rd8 Ke5 Rd6 Kd4;1;5.0
Ke5 Qh3 Kd4 Qxh6 gxh6 Rd8 Ke5 Rd6 Kd4 Re6;1;5.0
Qh3 Kd4 Qxh6 gxh6 Rd8 Ke5 Rd6 Kd4 Re6 Kd3;1;5.0
Kd4 Qxh6 gxh6 Rd8 Ke5 Rd6 Kd4 Re6 Kd3 Re1;1;5.0
Qxh6 gxh6 Rd8 Ke5 Rd6 Kd4 Re6 Kd3 Re1 Kd4;1;5.0
gxh6 Rd8 Ke5 Rd6 Kd4 Re6 Kd3 Re1 Kd4 g5;1;5.0
Rd8 Ke5 Rd6 Kd4 Re6 Kd3 Re1 Kd4 g5 Kd3;1;5.0
Ke5 Rd6 Kd4 Re6 Kd3 Re1 Kd4 g5 Kd3 g4;1;5.0
Rd6 Kd4 Re6 Kd3 Re1 Kd4 g5 Kd3 g4 Kd4;1;5.0
Kd4 Re6 Kd3 Re1 Kd4 g5 Kd3 g4 Kd4 g3;1;5.0
Re6 Kd3 Re1 Kd4 g5 Kd3 g4 Kd4 g3 Kd3;1;5.0
Kd3 Re1 Kd4 g5 Kd3 g4 Kd4 g3 Kd3 g2;1;5.0
Re1 Kd4 g5 Kd3 g4 Kd4 g3 Kd3 g2 Kd4;1;5.0
Kd4 g5 Kd3 g4 Kd4 g3 Kd3 g2 Kd4 g1=Q+;1;5.0
g5 Kd3 g4 Kd4 g3 Kd3 g2 Kd4 g1=Q+ Kd3;1;5.0
Kd3 g4 Kd4 g3 Kd3 g2 Kd4 g1=Q+ Kd3 Qg4;1;5.0
g4 Kd4 g3 Kd3 g2 Kd4 g1=Q+ Kd3 Qg4 Kc3;1;5.0
Kd4 g3 Kd3 g2 Kd4 g1=Q+ Kd3 Qg4 Kc3 Qe4;1;5.0
g3 Kd3 g2 Kd4 g1=Q+ Kd3 Qg4 Kc3 Qe4 Kd2;1;5.0
Kd3 g2 Kd4 g1=Q+ Kd3 Qg4 Kc3 Qe4 Kd2 e6;1;5.0
g2 Kd4 g1=Q+ Kd3 Qg4 Kc3 Qe4 Kd2 e6 Kc3;1;5.0
Kd4 g1=Q+ Kd3 Qg4 Kc3 Qe4 Kd2 e6 Kc3 e5;1;5.0
g1=Q+ Kd3 Qg4 Kc3 Qe4 Kd2 e6 Kc3 e5 Kd2;1;5.0
Kd3 Qg4 Kc3 Qe4 Kd2 e6 Kc3 e5 Kd2 Qf5;1;5.0
Qg4 Kc3 Qe4 Kd2 e6 Kc3 e5 Kd2 Qf5 Kxe1;1;5.0
Kc3 Qe4 Kd2 e6 Kc3 e5 Kd2 Qf5 Kxe1 e4;1;5.0
Qe4 Kd2 e6 Kc3 e5 Kd2 Qf5 Kxe1 e4 Ke2;1;5.0
Kd2 e6 Kc3 e5 Kd2 Qf5 Kxe1 e4 Ke2 e3;1;5.0
e6 Kc3 e5 Kd2 Qf5 Kxe1 e4 Ke2 e3 Ke1;1;5.0
Kc3 e5 Kd2 Qf5 Kxe1 e4 Ke2 e3 Ke1 Qe4;1;5.0
e5 Kd2 Qf5 Kxe1 e4 Ke2 e3 Ke1 Qe4 Ke2;1;5.0
Kd2 Qf5 Kxe1 e4 Ke2 e3 Ke1 Qe4 Ke2 b5;1;5.0
Qf5 Kxe1 e4 Ke2 e3 Ke1 Qe4 Ke2 b5 Kf1;1;5.0
Kxe1 e4 Ke2 e3 Ke1 Qe4 Ke2 b5 Kf1 b4;1;5.0
e4 Ke2 e3 Ke1 Qe4 Ke2 b5 Kf1 b4 Ke2;1;5.0
Ke2 e3 Ke1 Qe4 Ke2 b5 Kf1 b4 Ke2 b3;1;5.0
e3 Ke1 Qe4 Ke2 b5 Kf1 b4 Ke2 b3 Kf1;1;5.0
Ke1 Qe4 Ke2 b5 Kf1 b4 Ke2 b3 Kf1 b2;1;5.0
Qe4 Ke2 b5 Kf1 b4 Ke2 b3 Kf1 b2 Ke2;1;5.0
Ke2 b5 Kf1 b4 Ke2 b3 Kf1 b2 Ke2 b1=Q;1;5.0
h5 Nxh8 Nf6 Nf7 a5 Nxd8 Nc6 Nxb7 Kd7 Nd6;1;5.0
Nxh8 Nf6 Nf7 a5 Nxd8 Nc6 Nxb7 Kd7 Nd6 Ba6;1;5.0
Nf6 Nf7 a5 Nxd8 Nc6 Nxb7 Kd7 Nd6 Ba6 Nf7;1;5.0
Nf7 a5 Nxd8 Nc6 Nxb7 Kd7 Nd6 Ba6 Nf7 e5;1;5.0
a5 Nxd8 Nc6 Nxb7 Kd7 Nd6 Ba6 Nf7 e5 Nh6;1;5.0
Nxd8 Nc6 Nxb7 Kd7 Nd6 Ba6 Nf7 e5 Nh6 e4;1;5.0
Nc6 Nxb7 Kd7 Nd6 Ba6 Nf7 e5 Nh6 e4 Ng8;1;5.0
Nxb7 Kd7 Nd6 Ba6 Nf7 e5 Nh6 e4 Ng8 Re8;1;5.0
Kd7 Nd6 Ba6 Nf7 e5 Nh6 e4 Ng8 Re8 Ne7;1;5.0
Nd6 Ba6 Nf7 e5 Nh6 e4 Ng8 Re8 Ne7 Bc8;1;5.0
Ba6 Nf7 e5 Nh6 e4 Ng8 Re8 Ne7 Bc8 Nxc6;1;5.0
Nf7 e5 Nh6 e4 Ng8 Re8 Ne7 Bc8 Nxc6 Bb4;1;5.0
e5 Nh6 e4 Ng8 Re8 Ne7 Bc8 Nxc6 Bb4 Nd8;1;5.0
Nh6 e4 Ng8 Re8 Ne7 Bc8 Nxc6 Bb4 Nd8 c5;1;5.0
e4 Ng8 Re8 Ne7 Bc8 Nxc6 Bb4 Nd8 c5 Nf7;1;5.0
Ng8 Re8 Ne7 Bc8 Nxc6 Bb4 Nd8 c5 Nf7 Rg8;1;5.0
Re8 Ne7 Bc8 Nxc6 Bb4 Nd8 c5 Nf7 Rg8 Nh6;1;5.0
Ne7 Bc8 Nxc6 Bb4 Nd8 c5 Nf7 Rg8 Nh6 Ke6;1;5.0
Bc8 Nxc6 Bb4 Nd8 c5 Nf7 Rg8 Nh6 Ke6 Nf5;1;5.0
Nxc6 Bb4 Nd8 c5 Nf7 Rg8 Nh6 Ke6 Nf5 g5;1;5.0
Bb4 Nd8 c5 Nf7 Rg8 Nh6 Ke6 Nf5 g5 Ng7+;1;5.0
Nd8 c5 Nf7 Rg8 Nh6 Ke6 Nf5 g5 Ng7+ Ke5;1;5.0
c5 Nf7 Rg8 Nh6 Ke6 Nf5 g5 Ng7+ Ke5 Ne8;1;5.0
Nf7 Rg8 Nh6 Ke6 Nf5 g5 Ng7+ Ke5 Ne8 Bg4;1;5.0
Rg8 Nh6 Ke6 Nf5 g5 Ng7+ Ke5 Ne8 Bg4 Nd6;1;5.0
Nh6 Ke6 Nf5 g5 Ng7+ Ke5 Ne8 Bg4 Nd6 Ke6;1;5.0
Ke6 Nf5 g5 Ng7+ Ke5 Ne8 Bg4 Nd6 Ke6 Nb5;1;5.0
Nf5 g5 Ng7+ Ke5 Ne8 Bg4 Nd6 Ke6 Nb5 h4;1;5.0
g5 Ng7+ Ke5 Ne8 Bg4 Nd6 Ke6 Nb5 h4 Nxd4+;1;5.0
Ng7+ Ke5 Ne8 Bg4 Nd6 Ke6 Nb5 h4 Nxd4+ Ke5;1;5.0
Ke5 Ne8 Bg4 Nd6 Ke6 Nb5 h4 Nxd4+ Ke5 Nc6+;1;5.0
Ne8 Bg4 Nd6 Ke6 Nb5 h4 Nxd4+ Ke5 Nc6+ Ke6;1;5.0
Bg4 Nd6 Ke6 Nb5 h4 Nxd4+ Ke5 Nc6+ Ke6 Nxa5;1;5.0
Nd6 Ke6 Nb5 h4 Nxd4+ Ke5 Nc6+ Ke6 Nxa5 h3;1;5.0
Ke6 Nb5 h4 Nxd4+ Ke5 Nc6+ Ke6 Nxa5 h3 Nb3;1;5.0
Nb5 h4 Nxd4+ Ke5 Nc6+ Ke6 Nxa5 h3 Nb3 Kf5;1;5.0
h4 Nxd4+ Ke5 Nc6+ Ke6 Nxa5 h3 Nb3 Kf5 Nxc5;1;5.0
Nxd4+ Ke5 Nc6+ Ke6 Nxa5 h3 Nb3 Kf5 Nxc5 Re8;1;5.0
Ke5 Nc6+ Ke6 Nxa5 h3 Nb3 Kf5 Nxc5 Re8 Nb7;1;5.0
Nc6+ Ke6 Nxa5 h3 Nb3 Kf5 Nxc5 Re8 Nb7 Bf8;1;5.0
Ke6 Nxa5 h3 Nb3 Kf5 Nxc5 Re8 Nb7 Bf8 Nd6+;1;5.0
Nxa5 h3 Nb3 Kf5 Nxc5 Re8 Nb7 Bf8 Nd6+ Kf4;1;5.0
h3 Nb3 Kf5 Nxc5 Re8 Nb7 Bf8 Nd6+ Kf4 Nxe8;1;5.0
Nb3 Kf5 Nxc5 Re8 Nb7 Bf8 Nd6+ Kf4 Nxe8 Nd7;1;5.0
Kf5 Nxc5 Re8 Nb7 Bf8 Nd6+ Kf4 Nxe8 Nd7 Nd6;1;5.0
Nxc5 Re8 Nb7 Bf8 Nd6+ Kf4 Nxe8 Nd7 Nd6 Bf5;1;5.0
